iter	Passed	Remaining
15073	160699	52514
15074	160711	52504
15075	160722	52493
15076	160732	52483
15077	160743	52472
15078	160754	52461
15079	160768	52452
15080	160778	52441
15081	160789	52430
15082	160800	52420
15083	160809	52409
15084	160820	52398
15085	160831	52387
15086	160842	52377
15087	160852	52366
15088	160862	52355
15089	160873	52345
15090	160883	52334
15091	160893	52323
15092	160903	52312
15093	160914	52302
15094	160928	52292
15095	160940	52282
15096	160950	52271
15097	160962	52261
15098	160974	52250
15099	160986	52240
15100	161005	52232
15101	161017	52222
15102	161029	52212
15103	161039	52201
15104	161049	52190
15105	161059	52179
15106	161070	52168
15107	161081	52158
15108	161094	52148
15109	161107	52138
15110	161118	52128
15111	161128	52117
15112	161142	52107
15113	161153	52097
15114	161167	52087
15115	161178	52077
15116	161188	52066
15117	161199	52055
15118	161210	52044
15119	161221	52034
15120	161233	52024
15121	161243	52013
15122	161255	52003
15123	161265	51992
15124	161277	51981
15125	161289	51971
15126	161300	51961
15127	161311	51950
15128	161321	51939
15129	161333	51929
15130	161345	51919
15131	161355	51908
15132	161367	51898
15133	161377	51887
15134	161386	51876
15135	161396	51865
15136	161407	51854
15137	161426	51846
15138	161438	51836
15139	161448	51825
15140	161461	51815
15141	161474	51805
15142	161485	51795
15143	161495	51784
15144	161506	51773
15145	161516	51762
15146	161530	51753
15147	161542	51742
15148	161552	51732
15149	161563	51721
15150	161575	51711
15151	161589	51701
15152	161600	51691
15153	161612	51681
15154	161625	51671
15155	161638	51661
15156	161649	51650
15157	161660	51640
15158	161671	51629
15159	161682	51618
15160	161693	51608
15161	161703	51597
15162	161715	51587
15163	161728	51577
15164	161742	51567
15165	161754	51557
15166	161765	51547
15167	161776	51536
15168	161788	51526
15169	161800	51515
15170	161813	51506
15171	161825	51495
15172	161837	51485
15173	161853	51476
15174	161862	51465
15175	161873	51454
15176	161883	51443
15177	161895	51433
15178	161907	51423
15179	161917	51412
15180	161927	51401
15181	161938	51390
15182	161948	51380
15183	161959	51369
15184	161970	51359
15185	161980	51348
15186	161992	51337
15187	162006	51328
15188	162022	51319
15189	162033	51308
15190	162045	51298
15191	162055	51287
15192	162066	51277
15193	162079	51267
15194	162091	51257
15195	162104	51246
15196	162116	51236
15197	162128	51226
15198	162138	51215
15199	162150	51205
15200	162162	51195
15201	162173	51184
15202	162184	51174
15203	162196	51163
15204	162207	51153
15205	162218	51142
15206	162227	51131
15207	162241	51121
15208	162252	51111
15209	162263	51100
15210	162273	51089
15211	162284	51079
15212	162299	51070
15213	162312	51060
15214	162325	51049
15215	162339	51040
15216	162350	51030
15217	162362	51019
15218	162373	51009
15219	162385	50998
15220	162397	50988
15221	162410	50978
15222	162421	50968
15223	162432	50957
15224	162447	50948
15225	162459	50937
15226	162470	50927
15227	162482	50917
15228	162493	50906
15229	162504	50896
15230	162515	50885
15231	162526	50874
15232	162537	50864
15233	162547	50853
15234	162559	50843
15235	162570	50832
15236	162581	50822
15237	162593	50811
15238	162607	50802
15239	162618	50791
15240	162629	50780
15241	162641	50770
15242	162652	50760
15243	162666	50750
15244	162679	50740
15245	162689	50729
15246	162699	50718
15247	162712	50708
15248	162724	50698
15249	162736	50688
15250	162748	50678
15251	162760	50667
15252	162772	50657
15253	162784	50647
15254	162795	50636
15255	162806	50626
15256	162818	50616
15257	162828	50605
15258	162838	50594
15259	162849	50583
15260	162859	50572
15261	162869	50562
15262	162882	50551
15263	162892	50541
15264	162903	50530
15265	162916	50520
15266	162932	50511
15267	162945	50501
15268	162956	50491
15269	162967	50480
15270	162978	50469
15271	162989	50459
15272	163000	50448
15273	163011	50438
15274	163024	50428
15275	163035	50417
15276	163048	50407
15277	163058	50396
15278	163069	50386
15279	163080	50375
15280	163091	50365
15281	163102	50354
15282	163113	50344
15283	163125	50333
15284	163137	50323
15285	163148	50312
15286	163160	50302
15287	163172	50292
15288	163183	50281
15289	163196	50271
15290	163209	50261
15291	163221	50251
15292	163232	50241
15293	163243	50230
15294	163254	50219
15295	163265	50209
15296	163278	50199
15297	163288	50188
15298	163298	50177
15299	163310	50167
15300	163320	50156
15301	163332	50146
15302	163348	50136
15303	163358	50126
15304	163370	50116
15305	163383	50106
15306	163395	50095
15307	163407	50085
15308	163418	50074
15309	163430	50064
15310	163442	50054
15311	163453	50043
15312	163463	50032
15313	163481	50024
15314	163490	50013
15315	163500	50002
15316	163510	49991
15317	163520	49980
15318	163535	49971
15319	163552	49962
15320	163564	49952
15321	163575	49941
15322	163589	49932
15323	163603	49922
15324	163616	49912
15325	163627	49901
15326	163637	49891
15327	163649	49880
15328	163661	49870
15329	163672	49859
15330	163684	49849
15331	163697	49839
15332	163709	49829
15333	163720	49818
15334	163731	49808
15335	163743	49797
15336	163753	49786
15337	163765	49776
15338	163777	49766
15339	163787	49755
15340	163797	49744
15341	163808	49733
15342	163817	49722
15343	163829	49712
15344	163841	49702
15345	163851	49691
15346	163862	49680
15347	163874	49670
15348	163885	49659
15349	163895	49649
15350	163905	49638
15351	163915	49627
15352	163927	49616
15353	163938	49606
15354	163948	49595
15355	163958	49584
15356	163967	49573
15357	163977	49562
15358	163988	49552
15359	163998	49541
15360	164010	49531
15361	164023	49521
15362	164038	49511
15363	164050	49501
15364	164060	49490
15365	164071	49479
15366	164081	49469
15367	164093	49458
15368	164103	49447
15369	164113	49436
15370	164124	49426
15371	164135	49415
15372	164146	49405
15373	164156	49394
15374	164167	49383
15375	164180	49373
15376	164190	49362
15377	164204	49353
15378	164215	49342
15379	164226	49332
15380	164237	49321
15381	164246	49310
15382	164258	49299
15383	164270	49289
15384	164283	49279
15385	164295	49269
15386	164304	49258
15387	164317	49248
15388	164329	49237
15389	164341	49227
15390	164353	49217
15391	164365	49207
15392	164377	49196
15393	164387	49186
15394	164398	49175
15395	164409	49164
15396	164420	49154
15397	164431	49143
15398	164443	49133
15399	164456	49123
15400	164468	49113
15401	164479	49102
15402	164491	49092
15403	164502	49081
15404	164513	49071
15405	164527	49061
15406	164537	49050
15407	164548	49039
15408	164561	49029
15409	164572	49019
15410	164584	49009
15411	164595	48998
15412	164608	48988
15413	164620	48978
15414	164633	48968
15415	164645	48957
15416	164656	48947
15417	164668	48936
15418	164680	48926
15419	164697	48917
15420	164708	48907
15421	164720	48896
15422	164732	48886
15423	164748	48877
15424	164761	48867
15425	164773	48857
15426	164786	48847
15427	164797	48836
15428	164808	48826
15429	164818	48815
15430	164829	48804
15431	164839	48793
15432	164856	48785
15433	164874	48776
15434	164887	48766
15435	164898	48755
15436	164909	48745
15437	164920	48734
15438	164932	48724
15439	164943	48713
15440	164955	48703
15441	164966	48692
15442	164976	48682
15443	164988	48671
15444	164998	48661
15445	165009	48650
15446	165021	48639
15447	165031	48629
15448	165044	48619
15449	165054	48608
15450	165065	48597
15451	165076	48587
15452	165087	48576
15453	165097	48565
15454	165107	48554
15455	165118	48544
15456	165129	48533
15457	165139	48522
15458	165150	48512
15459	165162	48501
15460	165173	48491
15461	165185	48480
15462	165198	48470
15463	165208	48460
15464	165219	48449
15465	165231	48439
15466	165245	48429
15467	165256	48418
15468	165266	48408
15469	165277	48397
15470	165289	48387
15471	165301	48376
15472	165311	48365
15473	165320	48354
15474	165330	48343
15475	165341	48333
15476	165358	48324
15477	165372	48314
15478	165384	48304
15479	165395	48293
15480	165406	48283
15481	165417	48272
15482	165427	48261
15483	165437	48250
15484	165447	48239
15485	165458	48229
15486	165468	48218
15487	165479	48207
15488	165493	48198
15489	165504	48187
15490	165514	48176
15491	165526	48166
15492	165536	48155
15493	165547	48144
15494	165558	48134
15495	165568	48123
15496	165579	48112
15497	165590	48102
15498	165601	48091
15499	165614	48081
15500	165624	48070
15501	165636	48060
15502	165649	48050
15503	165660	48039
15504	165672	48029
15505	165686	48019
15506	165697	48009
15507	165709	47998
15508	165724	47989
15509	165736	47979
15510	165749	47969
15511	165760	47958
15512	165772	47948
15513	165783	47937
15514	165793	47926
15515	165804	47916
15516	165815	47905
15517	165825	47894
15518	165835	47883
15519	165848	47873
15520	165858	47862
15521	165868	47852
15522	165879	47841
15523	165889	47830
15524	165900	47819
15525	165911	47809
15526	165922	47798
15527	165932	47787
15528	165943	47777
15529	165954	47766
15530	165967	47756
15531	165979	47746
15532	165990	47735
15533	166000	47724
15534	166012	47714
15535	166023	47703
15536	166034	47693
15537	166044	47682
15538	166054	47671
15539	166066	47661
15540	166078	47650
15541	166089	47640
15542	166100	47629
15543	166110	47618
15544	166121	47608
15545	166133	47598
15546	166143	47587
15547	166153	47576
15548	166163	47565
15549	166174	47554
15550	166185	47544
15551	166197	47533
15552	166207	47523
15553	166217	47512
15554	166228	47501
15555	166238	47490
15556	166249	47479
15557	166259	47469
15558	166271	47458
15559	166281	47447
15560	166291	47437
15561	166301	47426
15562	166311	47415
15563	166321	47404
15564	166331	47393
15565	166343	47383
15566	166353	47372
15567	166368	47362
15568	166381	47352
15569	166392	47342
15570	166403	47331
15571	166414	47321
15572	166426	47310
15573	166436	47299
15574	166447	47289
15575	166459	47278
15576	166469	47268
15577	166481	47257
15578	166492	47247
15579	166505	47237
15580	166516	47226
15581	166525	47215
15582	166536	47204
15583	166546	47193
15584	166556	47182
15585	166567	47172
15586	166576	47161
15587	166587	47150
15588	166598	47139
15589	166607	47128
15590	166617	47118
15591	166627	47107
15592	166641	47097
15593	166652	47086
15594	166662	47075
15595	166673	47065
15596	166684	47054
15597	166695	47044
15598	166704	47033
15599	166715	47022
15600	166726	47011
15601	166737	47000
15602	166747	46990
15603	166756	46979
15604	166765	46967
15605	166775	46957
15606	166785	46946
15607	166795	46935
15608	166804	46924
15609	166814	46913
15610	166825	46902
15611	166837	46892
15612	166847	46881
15613	166859	46871
15614	166869	46860
15615	166880	46849
15616	166891	46839
15617	166902	46828
15618	166912	46817
15619	166922	46806
15620	166932	46795
15621	166942	46784
15622	166952	46774
15623	166962	46763
15624	166972	46752
15625	166982	46741
15626	166992	46730
15627	167003	46719
15628	167013	46708
15629	167023	46698
15630	167033	46687
15631	167044	46676
15632	167055	46666
15633	167066	46655
15634	167076	46644
15635	167088	46634
15636	167100	46623
15637	167110	46613
15638	167121	46602
15639	167131	46591
15640	167142	46580
15641	167152	46570
15642	167163	46559
15643	167173	46548
15644	167183	46537
15645	167193	46526
15646	167202	46515
15647	167212	46505
15648	167224	46494
15649	167234	46483
15650	167244	46472
15651	167255	46462
15652	167266	46451
15653	167276	46440
15654	167285	46429
15655	167295	46418
15656	167305	46407
15657	167315	46397
15658	167327	46386
15659	167337	46375
15660	167347	46364
15661	167363	46355
15662	167374	46345
15663	167386	46334
15664	167396	46323
15665	167406	46312
15666	167415	46301
15667	167425	46291
15668	167436	46280
15669	167446	46269
15670	167457	46258
15671	167467	46247
15672	167477	46237
15673	167487	46226
15674	167499	46215
15675	167508	46204
15676	167519	46194
15677	167530	46183
15678	167541	46172
15679	167551	46162
15680	167561	46151
15681	167572	46140
15682	167582	46129
15683	167591	46118
15684	167602	46108
15685	167612	46097
15686	167622	46086
15687	167632	46075
15688	167642	46064
15689	167653	46053
15690	167664	46043
15691	167674	46032
15692	167685	46021
15693	167695	46011
15694	167707	46000
15695	167717	45989
15696	167728	45979
15697	167739	45968
15698	167750	45958
15699	167761	45947
15700	167771	45936
15701	167781	45925
15702	167791	45914
15703	167800	45903
15704	167810	45892
15705	167821	45882
15706	167831	45871
15707	167840	45860
15708	167850	45849
15709	167863	45839
15710	167876	45829
15711	167886	45818
15712	167898	45807
15713	167908	45797
15714	167921	45786
15715	167931	45776
15716	167941	45765
15717	167951	45754
15718	167961	45743
15719	167970	45732
15720	167980	45721
15721	167989	45710
15722	167999	45699
15723	168009	45688
15724	168019	45677
15725	168028	45666
15726	168039	45656
15727	168049	45645
15728	168060	45634
15729	168070	45623
15730	168079	45612
15731	168090	45601
15732	168100	45591
15733	168110	45580
15734	168119	45569
15735	168129	45558
15736	168139	45547
15737	168150	45536
15738	168159	45525
15739	168169	45514
15740	168179	45503
15741	168190	45493
15742	168200	45482
15743	168210	45471
15744	168220	45460
15745	168230	45449
15746	168240	45438
15747	168250	45427
15748	168260	45417
15749	168271	45406
15750	168281	45395
15751	168291	45384
15752	168302	45374
15753	168314	45363
15754	168324	45353
15755	168334	45342
15756	168344	45331
15757	168362	45322
15758	168375	45312
15759	168385	45301
15760	168395	45290
15761	168406	45280
15762	168416	45269
15763	168425	45258
15764	168436	45247
15765	168447	45236
15766	168457	45226
15767	168469	45215
15768	168482	45205
15769	168492	45194
15770	168501	45183
15771	168512	45173
15772	168526	45163
15773	168540	45153
15774	168555	45143
15775	168565	45133
15776	168575	45122
15777	168584	45111
15778	168598	45101
15779	168609	45090
15780	168621	45080
15781	168631	45069
15782	168642	45058
15783	168651	45047
15784	168662	45037
15785	168672	45026
15786	168682	45015
15787	168692	45004
15788	168702	44993
15789	168711	44982
15790	168721	44971
15791	168732	44961
15792	168742	44950
15793	168753	44939
15794	168763	44928
15795	168774	44918
15796	168785	44907
15797	168795	44896
15798	168805	44885
15799	168815	44875
15800	168826	44864
15801	168837	44853
15802	168846	44842
15803	168857	44832
15804	168867	44821
15805	168877	44810
15806	168887	44799
15807	168898	44788
15808	168908	44777
15809	168919	44767
15810	168929	44756
15811	168939	44745
15812	168949	44734
15813	168959	44723
15814	168970	44713
15815	168980	44702
15816	168990	44691
15817	169000	44680
15818	169010	44669
15819	169020	44658
15820	169030	44648
15821	169040	44637
15822	169049	44626
15823	169059	44615
15824	169069	44604
15825	169079	44593
15826	169089	44582
15827	169099	44571
15828	169109	44560
15829	169119	44550
15830	169129	44539
15831	169139	44528
15832	169149	44517
15833	169159	44506
15834	169170	44495
15835	169180	44485
15836	169191	44474
15837	169201	44463
15838	169211	44452
15839	169222	44442
15840	169232	44431
15841	169242	44420
15842	169252	44409
15843	169263	44399
15844	169273	44388
15845	169284	44377
15846	169295	44366
15847	169306	44356
15848	169316	44345
15849	169326	44334
15850	169336	44323
15851	169346	44313
15852	169357	44302
15853	169367	44291
15854	169377	44280
15855	169387	44269
15856	169397	44259
15857	169408	44248
15858	169419	44237
15859	169429	44226
15860	169440	44216
15861	169450	44205
15862	169461	44194
15863	169473	44184
15864	169482	44173
15865	169492	44162
15866	169503	44151
15867	169514	44141
15868	169524	44130
15869	169534	44119
15870	169544	44108
15871	169555	44098
15872	169566	44087
15873	169576	44076
15874	169586	44065
15875	169596	44054
15876	169606	44043
15877	169615	44033
15878	169625	44022
15879	169634	44011
15880	169644	44000
15881	169654	43989
15882	169663	43978
15883	169673	43967
15884	169683	43956
15885	169694	43945
15886	169705	43935
15887	169715	43924
15888	169726	43913
15889	169736	43902
15890	169746	43892
15891	169757	43881
15892	169768	43870
15893	169778	43859
15894	169788	43849
15895	169798	43838
15896	169808	43827
15897	169818	43816
15898	169829	43805
15899	169839	43795
15900	169852	43784
15901	169862	43774
15902	169871	43763
15903	169882	43752
15904	169893	43741
15905	169903	43730
15906	169913	43720
15907	169923	43709
15908	169933	43698
15909	169943	43687
15910	169952	43676
15911	169963	43665
15912	169974	43655
15913	169984	43644
15914	169995	43633
15915	170005	43622
15916	170015	43612
15917	170027	43601
15918	170037	43590
15919	170047	43580
15920	170058	43569
15921	170068	43558
15922	170079	43547
15923	170089	43536
15924	170099	43526
15925	170109	43515
15926	170119	43504
15927	170130	43493
15928	170140	43483
15929	170150	43472
15930	170160	43461
15931	170170	43450
15932	170181	43439
15933	170191	43429
15934	170202	43418
15935	170212	43407
15936	170230	43398
15937	170245	43389
15938	170259	43379
15939	170276	43370
15940	170298	43362
15941	170318	43354
15942	170330	43343
15943	170340	43333
15944	170352	43322
15945	170362	43311
15946	170388	43305
15947	170403	43295
15948	170422	43286
15949	170433	43276
15950	170444	43265
15951	170456	43255
15952	170469	43245
15953	170480	43234
15954	170491	43223
15955	170501	43213
15956	170515	43203
15957	170527	43192
15958	170541	43183
15959	170556	43173
15960	170571	43163
15961	170583	43153
15962	170594	43142
15963	170606	43132
15964	170618	43122
15965	170629	43111
15966	170640	43101
15967	170652	43090
15968	170663	43080
15969	170676	43069
15970	170687	43059
15971	170698	43048
15972	170708	43037
15973	170718	43027
15974	170731	43016
15975	170744	43006
15976	170756	42996
15977	170767	42985
15978	170780	42975
15979	170796	42966
15980	170814	42957
15981	170828	42947
15982	170840	42937
15983	170850	42926
15984	170862	42915
15985	170873	42905
15986	170883	42894
15987	170893	42883
15988	170903	42872
15989	170914	42862
15990	170924	42851
15991	170936	42840
15992	170948	42830
15993	170959	42819
15994	170969	42809
15995	170979	42798
15996	170989	42787
15997	170999	42776
15998	171011	42766
15999	171021	42755
16000	171033	42745
16001	171044	42734
16002	171054	42723
16003	171064	42712
16004	171074	42701
16005	171086	42691
16006	171096	42680
16007	171107	42669
16008	171118	42659
16009	171128	42648
16010	171139	42637
16011	171149	42627
16012	171160	42616
16013	171171	42605
16014	171182	42595
16015	171193	42584
16016	171203	42573
16017	171213	42562
16018	171223	42552
16019	171233	42541
16020	171244	42530
16021	171254	42519
16022	171264	42508
16023	171275	42498
16024	171285	42487
16025	171295	42476
16026	171305	42465
16027	171315	42454
16028	171326	42444
16029	171336	42433
16030	171347	42422
16031	171357	42411
16032	171367	42401
16033	171378	42390
16034	171389	42379
16035	171399	42368
16036	171406	42357
16037	171416	42346
16038	171427	42335
16039	171439	42325
16040	171450	42314
16041	171462	42304
16042	171473	42293
16043	171485	42283
16044	171495	42272
16045	171506	42262
16046	171518	42251
16047	171530	42241
16048	171542	42230
16049	171552	42220
16050	171562	42209
16051	171572	42198
16052	171582	42187
16053	171592	42176
16054	171604	42166
16055	171615	42155
16056	171626	42144
16057	171636	42134
16058	171646	42123
16059	171657	42112
16060	171667	42101
16061	171678	42091
16062	171688	42080
16063	171698	42069
16064	171709	42058
16065	171719	42048
16066	171730	42037
16067	171740	42026
16068	171749	42015
16069	171760	42004
16070	171771	41994
16071	171781	41983
16072	171791	41972
16073	171801	41961
16074	171811	41950
16075	171823	41940
16076	171833	41929
16077	171843	41918
16078	171855	41908
16079	171865	41897
16080	171875	41886
16081	171885	41875
16082	171894	41864
16083	171904	41853
16084	171914	41843
16085	171924	41832
16086	171935	41821
16087	171945	41810
16088	171956	41800
16089	171966	41789
16090	171976	41778
16091	171987	41767
16092	171998	41757
16093	172007	41746
16094	172018	41735
16095	172031	41725
16096	172041	41714
16097	172051	41703
16098	172061	41692
16099	172071	41681
16100	172081	41671
16101	172092	41660
16102	172102	41649
16103	172113	41638
16104	172123	41628
16105	172132	41617
16106	172143	41606
16107	172153	41595
16108	172163	41584
16109	172173	41573
16110	172182	41562
16111	172192	41551
16112	172202	41541
16113	172212	41530
16114	172223	41519
16115	172233	41508
16116	172242	41497
16117	172252	41486
16118	172263	41476
16119	172273	41465
16120	172283	41454
16121	172293	41443
16122	172304	41432
16123	172314	41422
16124	172325	41411
16125	172335	41400
16126	172347	41390
16127	172357	41379
16128	172368	41368
16129	172380	41358
16130	172391	41347
16131	172402	41337
16132	172413	41326
16133	172425	41316
16134	172435	41305
16135	172446	41294
16136	172455	41283
16137	172465	41272
16138	172475	41261
16139	172485	41251
16140	172497	41240
16141	172507	41230
16142	172518	41219
16143	172528	41208
16144	172538	41197
16145	172548	41186
16146	172558	41175
16147	172568	41165
16148	172578	41154
16149	172589	41143
16150	172600	41133
16151	172610	41122
16152	172620	41111
16153	172630	41100
16154	172640	41089
16155	172651	41078
16156	172661	41068
16157	172671	41057
16158	172682	41046
16159	172694	41036
16160	172705	41025
16161	172715	41014
16162	172725	41003
16163	172735	40993
16164	172745	40982
16165	172755	40971
16166	172765	40960
16167	172775	40949
16168	172785	40938
16169	172795	40928
16170	172805	40917
16171	172816	40906
16172	172826	40895
16173	172837	40885
16174	172846	40874
16175	172856	40863
16176	172866	40852
16177	172877	40841
16178	172887	40830
16179	172897	40819
16180	172907	40809
16181	172917	40798
16182	172927	40787
16183	172937	40776
16184	172947	40765
16185	172957	40755
16186	172967	40744
16187	172977	40733
16188	172987	40722
16189	172997	40711
16190	173007	40700
16191	173017	40689
16192	173028	40679
16193	173038	40668
16194	173048	40657
16195	173058	40646
16196	173068	40635
16197	173080	40625
16198	173090	40614
16199	173100	40603
16200	173110	40592
16201	173120	40582
16202	173130	40571
16203	173140	40560
16204	173150	40549
16205	173159	40538
16206	173170	40527
16207	173180	40516
16208	173191	40506
16209	173201	40495
16210	173211	40484
16211	173221	40473
16212	173231	40463
16213	173242	40452
16214	173252	40441
16215	173262	40430
16216	173272	40419
16217	173283	40409
16218	173294	40398
16219	173305	40387
16220	173315	40377
16221	173326	40366
16222	173335	40355
16223	173345	40344
16224	173356	40334
16225	173366	40323
16226	173376	40312
16227	173386	40301
16228	173398	40291
16229	173408	40280
16230	173418	40269
16231	173428	40258
16232	173438	40247
16233	173448	40237
16234	173459	40226
16235	173469	40215
16236	173479	40204
16237	173490	40194
16238	173500	40183
16239	173511	40172
16240	173521	40161
16241	173530	40150
16242	173539	40139
16243	173549	40128
16244	173559	40117
16245	173569	40107
16246	173578	40095
16247	173588	40085
16248	173598	40074
16249	173609	40063
16250	173620	40053
16251	173631	40042
16252	173641	40031
16253	173652	40021
16254	173662	40010
16255	173673	39999
16256	173682	39988
16257	173693	39977
16258	173703	39967
16259	173713	39956
16260	173723	39945
16261	173733	39934
16262	173743	39923
16263	173753	39912
16264	173763	39901
16265	173772	39890
16266	173782	39880
16267	173792	39869
16268	173803	39858
16269	173813	39847
16270	173822	39836
16271	173832	39825
16272	173842	39815
16273	173852	39804
16274	173863	39793
16275	173873	39782
16276	173883	39771
16277	173893	39761
16278	173905	39750
16279	173916	39740
16280	173926	39729
16281	173935	39718
16282	173946	39707
16283	173956	39696
16284	173967	39686
16285	173976	39675
16286	173985	39664
16287	173995	39653
16288	174005	39642
16289	174015	39631
16290	174025	39620
16291	174035	39609
16292	174045	39599
16293	174055	39588
16294	174066	39577
16295	174075	39566
16296	174085	39555
16297	174094	39544
16298	174104	39533
16299	174115	39523
16300	174126	39512
16301	174136	39501
16302	174146	39490
16303	174157	39480
16304	174168	39469
16305	174177	39458
16306	174188	39447
16307	174197	39436
16308	174207	39426
16309	174217	39415
16310	174228	39404
16311	174240	39394
16312	174250	39383
16313	174261	39372
16314	174271	39361
16315	174281	39351
16316	174291	39340
16317	174302	39329
16318	174313	39319
16319	174324	39308
16320	174334	39297
16321	174344	39286
16322	174355	39276
16323	174365	39265
16324	174375	39254
16325	174385	39243
16326	174395	39232
16327	174405	39222
16328	174415	39211
16329	174425	39200
16330	174435	39189
16331	174445	39178
16332	174456	39168
16333	174467	39157
16334	174477	39146
16335	174487	39135
16336	174498	39125
16337	174507	39114
16338	174517	39103
16339	174528	39092
16340	174538	39081
16341	174548	39070
16342	174559	39060
16343	174569	39049
16344	174579	39038
16345	174589	39027
16346	174599	39017
16347	174609	39006
16348	174620	38995
16349	174631	38985
16350	174642	38974
16351	174652	38963
16352	174662	38952
16353	174672	38941
16354	174682	38931
16355	174693	38920
16356	174703	38909
16357	174713	38898
16358	174724	38888
16359	174734	38877
16360	174745	38866
16361	174755	38855
16362	174765	38845
16363	174775	38834
16364	174786	38823
16365	174796	38812
16366	174807	38802
16367	174817	38791
16368	174827	38780
16369	174838	38769
16370	174847	38758
16371	174857	38748
16372	174868	38737
16373	174879	38726
16374	174889	38716
16375	174900	38705
16376	174910	38694
16377	174920	38683
16378	174931	38673
16379	174941	38662
16380	174952	38651
16381	174962	38640
16382	174972	38630
16383	174982	38619
16384	174999	38609
16385	175009	38599
16386	175020	38588
16387	175030	38577
16388	175040	38566
16389	175051	38556
16390	175061	38545
16391	175072	38534
16392	175082	38523
16393	175091	38512
16394	175102	38502
16395	175112	38491
16396	175123	38480
16397	175133	38469
16398	175143	38459
16399	175153	38448
16400	175165	38437
16401	175175	38427
16402	175186	38416
16403	175196	38405
16404	175206	38394
16405	175216	38384
16406	175227	38373
16407	175237	38362
16408	175247	38351
16409	175257	38341
16410	175268	38330
16411	175278	38319
16412	175289	38308
16413	175299	38298
16414	175310	38287
16415	175319	38276
16416	175330	38265
16417	175340	38254
16418	175350	38244
16419	175361	38233
16420	175371	38222
16421	175381	38211
16422	175392	38201
16423	175402	38190
16424	175413	38179
16425	175424	38169
16426	175434	38158
16427	175445	38147
16428	175455	38137
16429	175466	38126
16430	175476	38115
16431	175485	38104
16432	175495	38093
16433	175505	38082
16434	175515	38071
16435	175526	38061
16436	175537	38050
16437	175546	38039
16438	175557	38029
16439	175567	38018
16440	175577	38007
16441	175587	37996
16442	175597	37985
16443	175608	37975
16444	175618	37964
16445	175629	37953
16446	175639	37942
16447	175649	37932
16448	175659	37921
16449	175669	37910
16450	175680	37899
16451	175691	37889
16452	175702	37878
16453	175713	37867
16454	175724	37857
16455	175734	37846
16456	175745	37835
16457	175755	37825
16458	175765	37814
16459	175809	37810
16460	175819	37800
16461	175830	37789
16462	175841	37778
16463	175852	37768
16464	175862	37757
16465	175872	37746
16466	175882	37735
16467	175892	37724
16468	175903	37714
16469	175912	37703
16470	175922	37692
16471	175934	37681
16472	175944	37671
16473	175954	37660
16474	175964	37649
16475	175974	37638
16476	175985	37628
16477	175997	37617
16478	176007	37606
16479	176018	37596
16480	176028	37585
16481	176038	37574
16482	176050	37564
16483	176059	37553
16484	176070	37542
16485	176080	37531
16486	176091	37520
16487	176101	37510
16488	176111	37499
16489	176121	37488
16490	176131	37477
16491	176140	37466
16492	176150	37455
16493	176160	37445
16494	176170	37434
16495	176180	37423
16496	176190	37412
16497	176200	37401
16498	176210	37390
16499	176220	37380
16500	176230	37369
16501	176240	37358
16502	176250	37347
16503	176260	37336
16504	176270	37325
16505	176280	37315
16506	176291	37304
16507	176302	37293
16508	176312	37283
16509	176323	37272
16510	176333	37261
16511	176343	37250
16512	176354	37240
16513	176364	37229
16514	176374	37218
16515	176384	37207
16516	176394	37197
16517	176404	37186
16518	176415	37175
16519	176424	37164
16520	176434	37153
16521	176445	37142
16522	176482	37137
16523	176492	37127
16524	176502	37116
16525	176514	37105
16526	176525	37095
16527	176535	37084
16528	176546	37073
16529	176556	37062
16530	176565	37052
16531	176575	37041
16532	176585	37030
16533	176596	37019
16534	176607	37009
16535	176617	36998
16536	176627	36987
16537	176637	36976
16538	176647	36965
16539	176656	36954
16540	176666	36943
16541	176676	36933
16542	176686	36922
16543	176696	36911
16544	176705	36900
16545	176716	36889
16546	176727	36879
16547	176737	36868
16548	176747	36857
16549	176758	36846
16550	176769	36836
16551	176779	36825
16552	176790	36814
16553	176800	36804
16554	176810	36793
16555	176820	36782
16556	176831	36771
16557	176842	36761
16558	176852	36750
16559	176863	36739
16560	176875	36729
16561	176885	36718
16562	176895	36707
16563	176905	36696
16564	176915	36686
16565	176925	36675
16566	176936	36664
16567	176947	36654
16568	176957	36643
16569	176967	36632
16570	176977	36621
16571	176988	36610
16572	176998	36600
16573	177008	36589
16574	177018	36578
16575	177028	36567
16576	177038	36556
16577	177048	36546
16578	177058	36535
16579	177067	36524
16580	177078	36513
16581	177088	36502
16582	177097	36491
16583	177108	36481
16584	177118	36470
16585	177128	36459
16586	177138	36448
16587	177148	36437
16588	177158	36426
16589	177167	36416
16590	177178	36405
16591	177187	36394
16592	177196	36383
16593	177207	36372
16594	177218	36362
16595	177227	36351
16596	177237	36340
16597	177247	36329
16598	177257	36318
16599	177268	36307
16600	177277	36297
16601	177287	36286
16602	177297	36275
16603	177307	36264
16604	177318	36253
16605	177327	36242
16606	177337	36232
16607	177346	36221
16608	177357	36210
16609	177368	36199
16610	177377	36188
16611	177386	36177
16612	177396	36167
16613	177406	36156
16614	177416	36145
16615	177427	36134
16616	177437	36123
16617	177447	36113
16618	177457	36102
16619	177467	36091
16620	177477	36080
16621	177487	36069
16622	177498	36059
16623	177510	36048
16624	177519	36037
16625	177530	36027
16626	177540	36016
