iter	MAE
11178	0.01321576575
11179	0.01321567073
11180	0.01321560732
11181	0.01321543843
11182	0.01321525621
11183	0.0132142129
11184	0.01321419152
11185	0.01321364868
11186	0.01321243126
11187	0.01321171152
11188	0.01321165495
11189	0.01321160938
11190	0.01321080077
11191	0.01321078621
11192	0.01321078381
11193	0.01321067126
11194	0.01320987844
11195	0.01320957615
11196	0.01320937077
11197	0.01320934073
11198	0.01320926896
11199	0.01320866828
11200	0.01320858544
11201	0.01320817382
11202	0.01320734641
11203	0.01320725807
11204	0.01320544738
11205	0.01320533287
11206	0.01320508865
11207	0.01320498115
11208	0.01320475893
11209	0.0132047274
11210	0.01319967537
11211	0.01319939516
11212	0.0131993776
11213	0.01319836436
11214	0.0131983152
11215	0.01319829027
11216	0.01319799377
11217	0.01319798373
11218	0.01319708395
11219	0.01319651338
11220	0.01319648582
11221	0.01319645406
11222	0.01319632779
11223	0.01319424339
11224	0.01319418893
11225	0.01319416913
11226	0.01319377913
11227	0.01319283301
11228	0.01319275602
11229	0.01319181165
11230	0.01319161444
11231	0.01319144364
11232	0.01319142134
11233	0.01319124479
11234	0.01319118171
11235	0.01319106433
11236	0.01319105318
11237	0.01319098427
11238	0.01319068053
11239	0.01319063214
11240	0.01319041638
11241	0.01319023315
11242	0.01319022253
11243	0.01319018499
11244	0.01319014254
11245	0.01318817115
11246	0.01318811818
11247	0.01318783513
11248	0.01318738704
11249	0.01318737069
11250	0.0131873282
11251	0.013187245
11252	0.01318711408
11253	0.01318639166
11254	0.01318638543
11255	0.01318593005
11256	0.01318492885
11257	0.01318481584
11258	0.01318467351
11259	0.01318458892
11260	0.01318349511
11261	0.01318334239
11262	0.01318290288
11263	0.01318283316
11264	0.01318272547
11265	0.01318271456
11266	0.01318266477
11267	0.01318250526
11268	0.01318247218
11269	0.01318208093
11270	0.01318201685
11271	0.01318193664
11272	0.01318164739
11273	0.01318137128
11274	0.01318121416
11275	0.01318119648
11276	0.01318114966
11277	0.01318096804
11278	0.01318089934
11279	0.01318072061
11280	0.01317927591
11281	0.01317872229
11282	0.01317821616
11283	0.01317817876
11284	0.0131781653
11285	0.01317813076
11286	0.0131781025
11287	0.01317809285
11288	0.01317802452
11289	0.01317795349
11290	0.01317789674
11291	0.01317783518
11292	0.01317777436
11293	0.01317776739
11294	0.01317765569
11295	0.0131776356
11296	0.01317758986
11297	0.01317752224
11298	0.01316948786
11299	0.01316945937
11300	0.01316930292
11301	0.01316927161
11302	0.01316906755
11303	0.01316899264
11304	0.01316875835
11305	0.01316840858
11306	0.01316829084
11307	0.01316822809
11308	0.01316820322
11309	0.01316813494
11310	0.0131681152
11311	0.01316807764
11312	0.01316805712
11313	0.013168057
11314	0.01316803266
11315	0.01316801706
11316	0.01316785139
11317	0.01316778127
11318	0.0131650782
11319	0.01316506815
11320	0.01316504939
11321	0.01316499862
11322	0.01316484966
11323	0.01316469825
11324	0.01316464451
11325	0.01316460845
11326	0.01316442694
11327	0.01316432801
11328	0.01316430092
11329	0.01316428709
11330	0.01316408358
11331	0.01316394523
11332	0.01316373441
11333	0.01316371743
11334	0.01316370669
11335	0.01316339173
11336	0.01316046009
11337	0.01316028431
11338	0.01316026882
11339	0.01316000682
11340	0.01315993452
11341	0.01315986129
11342	0.01315981706
11343	0.01315825892
11344	0.0131580964
11345	0.01315798317
11346	0.01315707511
11347	0.01315477268
11348	0.01315323232
11349	0.01315235587
11350	0.01315225976
11351	0.01315225524
11352	0.01315148786
11353	0.01315130766
11354	0.01315126884
11355	0.01314923927
11356	0.01314870513
11357	0.01314865643
11358	0.01314650424
11359	0.01314647983
11360	0.01314637495
11361	0.01314625954
11362	0.01314366606
11363	0.01314164076
11364	0.01314162422
11365	0.01314147404
11366	0.01314127107
11367	0.01314123831
11368	0.01314084135
11369	0.01314081118
11370	0.01314077541
11371	0.01314068648
11372	0.01313978562
11373	0.0131356709
11374	0.01313560367
11375	0.01313493118
11376	0.01313488348
11377	0.01313482955
11378	0.01313342486
11379	0.01313287804
11380	0.01313277856
11381	0.01313277381
11382	0.01313263259
11383	0.01313252738
11384	0.01313248023
11385	0.01313243391
11386	0.01313240628
11387	0.01313226704
11388	0.01313218836
11389	0.01313201801
11390	0.01313166491
11391	0.01313147645
11392	0.01313146348
11393	0.01313131342
11394	0.01313099925
11395	0.01313095658
11396	0.01313094494
11397	0.01313094255
11398	0.01313003931
11399	0.01313002004
11400	0.01313000398
11401	0.01312965693
11402	0.01312942142
11403	0.01312939003
11404	0.0131293299
11405	0.01312887467
11406	0.01312859165
11407	0.01312781013
11408	0.01312756622
11409	0.01312754303
11410	0.01312729762
11411	0.01312696102
11412	0.01312681839
11413	0.01312674494
11414	0.0131263422
11415	0.01312612875
11416	0.01312609084
11417	0.01312596761
11418	0.01312525553
11419	0.01312520121
11420	0.01312499255
11421	0.01312429178
11422	0.01312425787
11423	0.01312318866
11424	0.01312305825
11425	0.01312251305
11426	0.0131223955
11427	0.01312211859
11428	0.01312143156
11429	0.0131213962
11430	0.01312129041
11431	0.01312104828
11432	0.01312095413
11433	0.01311644342
11434	0.01311599365
11435	0.01311591766
11436	0.01311590863
11437	0.01311569049
11438	0.01311566721
11439	0.01311531693
11440	0.01311406249
11441	0.01311035746
11442	0.01311021844
11443	0.01311007843
11444	0.01310807645
11445	0.01310792311
11446	0.01310753143
11447	0.01310719971
11448	0.01310689489
11449	0.01310688089
11450	0.01310653312
11451	0.01310409661
11452	0.01310403185
11453	0.01310402004
11454	0.01310391513
11455	0.01310388061
11456	0.013103862
11457	0.01310383439
11458	0.01310381398
11459	0.01310349753
11460	0.01310302362
11461	0.0131005961
11462	0.01310048645
11463	0.01310046327
11464	0.01310006022
11465	0.01309991825
11466	0.01309990941
11467	0.0130993176
11468	0.01309930547
11469	0.01309927277
11470	0.01309895655
11471	0.01309886182
11472	0.01309877855
11473	0.01309873065
11474	0.01309868009
11475	0.01309864614
11476	0.01309850811
11477	0.01309837868
11478	0.01309819499
11479	0.01309814727
11480	0.01309812168
11481	0.01309707439
11482	0.01309705177
11483	0.01309702959
11484	0.01309697321
11485	0.01309684372
11486	0.01309680615
11487	0.01309600684
11488	0.0130948699
11489	0.01309481238
11490	0.01309479537
11491	0.01309463206
11492	0.01309462378
11493	0.01309430027
11494	0.01309429285
11495	0.0130941095
11496	0.01309404183
11497	0.01309404086
11498	0.01309401026
11499	0.01309391731
11500	0.01309391031
11501	0.01309390698
11502	0.013093878
11503	0.01309384851
11504	0.01309383923
11505	0.01309381272
11506	0.01309378895
11507	0.01309361619
11508	0.0130934755
11509	0.01309342815
11510	0.01308868338
11511	0.01308866524
11512	0.01308828923
11513	0.01308802922
11514	0.01308802396
11515	0.01308801819
11516	0.01308791354
11517	0.01308767749
11518	0.01308765935
11519	0.01308758506
11520	0.0130875731
11521	0.0130865289
11522	0.01308650637
11523	0.01308629233
11524	0.01308628191
11525	0.01308560506
11526	0.01308544535
11527	0.01308525332
11528	0.01308457627
11529	0.01308430545
11530	0.01308405596
11531	0.01308391104
11532	0.01308369457
11533	0.0130814878
11534	0.01308144895
11535	0.01306731442
11536	0.01306704653
11537	0.01306504499
11538	0.01306478836
11539	0.01306084182
11540	0.01306060905
11541	0.01306045994
11542	0.01306011363
11543	0.01306011011
11544	0.01305991827
11545	0.01305969187
11546	0.01305551327
11547	0.01305544068
11548	0.01305529028
11549	0.01305516546
11550	0.0130549914
11551	0.01305453665
11552	0.01304750643
11553	0.01304734108
11554	0.01304715955
11555	0.01304666709
11556	0.01304666229
11557	0.0130463506
11558	0.01304624045
11559	0.01304481606
11560	0.01304478247
11561	0.01304465131
11562	0.01304457448
11563	0.01304452261
11564	0.01304436318
11565	0.01304393938
11566	0.01304391843
11567	0.01304389309
11568	0.01304388447
11569	0.01304388095
11570	0.01304376341
11571	0.01304369089
11572	0.01304360321
11573	0.01304357383
11574	0.01304352835
11575	0.01304331452
11576	0.01304324998
11577	0.01304316268
11578	0.01304308481
11579	0.01304303278
11580	0.01304289772
11581	0.01304282964
11582	0.01304273234
11583	0.01304231489
11584	0.01304130129
11585	0.01304091134
11586	0.01304085411
11587	0.01304070016
11588	0.01303950953
11589	0.01303934617
11590	0.01303933506
11591	0.01303905036
11592	0.01303897189
11593	0.01303894198
11594	0.01303888802
11595	0.013038869
11596	0.01303884364
11597	0.01303879721
11598	0.0130381403
11599	0.01303806439
11600	0.0130380557
11601	0.01303804551
11602	0.01303804138
11603	0.0130379539
11604	0.01303795143
11605	0.01303795145
11606	0.01303793513
11607	0.01303792917
11608	0.01303790815
11609	0.01303785784
11610	0.01303774193
11611	0.01303773608
11612	0.01303760492
11613	0.01303751972
11614	0.01303717961
11615	0.01303436685
11616	0.01303370721
11617	0.01303369082
11618	0.01303364492
11619	0.013033293
11620	0.01303328104
11621	0.0130331482
11622	0.01303308073
11623	0.01303304797
11624	0.01303176082
11625	0.01303122461
11626	0.01303096867
11627	0.01303094879
11628	0.01303043605
11629	0.01303030474
11630	0.01301331253
11631	0.01301303896
11632	0.01301280067
11633	0.01301154396
11634	0.01301146141
11635	0.01301036456
11636	0.01301012394
11637	0.01300980937
11638	0.01300968839
11639	0.01300965332
11640	0.01300948326
11641	0.0130094698
11642	0.01300944116
11643	0.01300935055
11644	0.0130093099
11645	0.01300930155
11646	0.01300917929
11647	0.01300914286
11648	0.01300910241
11649	0.01300755526
11650	0.01300708516
11651	0.01300706042
11652	0.01300675585
11653	0.01300591616
11654	0.01300576947
11655	0.01300574292
11656	0.01300567179
11657	0.01300554743
11658	0.01300540625
11659	0.013005371
11660	0.01300513129
11661	0.01300369942
11662	0.01300357709
11663	0.01300357422
11664	0.01300356538
11665	0.01300348729
11666	0.01300336885
11667	0.01300316066
11668	0.01300308166
11669	0.01300280223
11670	0.01300278001
11671	0.01300244983
11672	0.01299925364
11673	0.01299916855
11674	0.01299883376
11675	0.01299873581
11676	0.01299871091
11677	0.01299829245
11678	0.01299828153
11679	0.01299824538
11680	0.01299821808
11681	0.01299812192
11682	0.01299810463
11683	0.01299798894
11684	0.0129976996
11685	0.0129976352
11686	0.01299762942
11687	0.01299756666
11688	0.01299645201
11689	0.01299607583
11690	0.01299603673
11691	0.01299602407
11692	0.01299521442
11693	0.0129944755
11694	0.01299440379
11695	0.01299438003
11696	0.01299428666
11697	0.01299341275
11698	0.0129933581
11699	0.01299333155
11700	0.01298842095
11701	0.01298819606
11702	0.0129881525
11703	0.012988108
11704	0.01298784205
11705	0.0129877996
11706	0.01298774323
11707	0.01298772302
11708	0.01298770312
11709	0.01298767459
11710	0.01297861911
11711	0.01297859729
11712	0.01297857376
11713	0.01297838586
11714	0.01297836897
11715	0.0129783223
11716	0.01297824827
11717	0.01297809368
11718	0.01297804459
11719	0.01297803372
11720	0.01297799498
11721	0.01297791599
11722	0.01297669347
11723	0.01297669156
11724	0.01297612979
11725	0.01297611735
11726	0.01297607667
11727	0.01297600373
11728	0.01297585559
11729	0.01297583109
11730	0.01297565398
11731	0.01297523199
11732	0.01297519061
11733	0.01297480611
11734	0.01297462259
11735	0.012974535
11736	0.01297450427
11737	0.0129637528
11738	0.01296373623
11739	0.01296372285
11740	0.01296370045
11741	0.01296353505
11742	0.01296315791
11743	0.01296315249
11744	0.01296275172
11745	0.01296274104
11746	0.01296262033
11747	0.01296238786
11748	0.01295544632
11749	0.01295535348
11750	0.01295534852
11751	0.01295511921
11752	0.01295511101
11753	0.01295509937
11754	0.01294644678
11755	0.01294644139
11756	0.01294643085
11757	0.01294641705
11758	0.01294634347
11759	0.01294623206
11760	0.01294620228
11761	0.01294618534
11762	0.01294616669
11763	0.01294614798
11764	0.01294614328
11765	0.01294608141
11766	0.01294606992
11767	0.01294600681
11768	0.01294583656
11769	0.0129457623
11770	0.01294573209
11771	0.01294571969
11772	0.01294571207
11773	0.01294564305
11774	0.01294555423
11775	0.01294550348
11776	0.01294547786
11777	0.01294539831
11778	0.01294539378
11779	0.0129453908
11780	0.01294533284
11781	0.01294493501
11782	0.0129444621
11783	0.01294444815
11784	0.01294189894
11785	0.01294185007
11786	0.01294183195
11787	0.01294181419
11788	0.0129401754
11789	0.01294012514
11790	0.01294009066
11791	0.01294008321
11792	0.01293945842
11793	0.01293926402
11794	0.01293897812
11795	0.01293880801
11796	0.01293878299
11797	0.01293559338
11798	0.01293550512
11799	0.01293525189
11800	0.01293511431
11801	0.01293500731
11802	0.01293390932
11803	0.01293389915
11804	0.01293379061
11805	0.01293373138
11806	0.01293369241
11807	0.0129332347
11808	0.01293323231
11809	0.01293322404
11810	0.01293306687
11811	0.01293249002
11812	0.01292975213
11813	0.01292973388
11814	0.01292962173
11815	0.0129295852
11816	0.01292931156
11817	0.01292928758
11818	0.01292922968
11819	0.01292633913
11820	0.01292633272
11821	0.01292631659
11822	0.01292596995
11823	0.01292586973
11824	0.01292546508
11825	0.01292534545
11826	0.01292437654
11827	0.01292435428
11828	0.01292360097
11829	0.01292359457
11830	0.01292359265
11831	0.01292345177
11832	0.01292342126
11833	0.01292302329
11834	0.0129230034
11835	0.01292299135
11836	0.01292297672
11837	0.01292290018
11838	0.01292288144
11839	0.01292234675
11840	0.01292227184
11841	0.01291816495
11842	0.01291812543
11843	0.01291798469
11844	0.01291798036
11845	0.01291794289
11846	0.01291790724
11847	0.01291788693
11848	0.01291757288
11849	0.01291729044
11850	0.01291727266
11851	0.01291725257
11852	0.01291583942
11853	0.01291525291
11854	0.0129151107
11855	0.01291508551
11856	0.01291490174
11857	0.01291485716
11858	0.01291483215
11859	0.01291356385
11860	0.01291346373
11861	0.0129127296
11862	0.01291272212
11863	0.01291261201
11864	0.01291247692
11865	0.01291236659
11866	0.01291233445
11867	0.01289270072
11868	0.01289267632
11869	0.01289264839
11870	0.01289257436
11871	0.01289244982
11872	0.01288840215
11873	0.01288812878
11874	0.01288337671
11875	0.01288336902
11876	0.01288335219
11877	0.01288237004
11878	0.01288215415
11879	0.01288207491
11880	0.01288119456
11881	0.01288115237
11882	0.01288104757
11883	0.01288096156
11884	0.01288064976
11885	0.01288062475
11886	0.0128806167
11887	0.01288055067
11888	0.01287907209
11889	0.01287903237
11890	0.01287603674
11891	0.01287597021
11892	0.01287597034
11893	0.01287479105
11894	0.01287473276
11895	0.01287462506
11896	0.01287433276
11897	0.0128729334
11898	0.01287292943
11899	0.01287286783
11900	0.01287285277
11901	0.01287271992
11902	0.01287244049
11903	0.01287241419
11904	0.01287206388
11905	0.01287144855
11906	0.01287144132
11907	0.01286626742
11908	0.0128662105
11909	0.01286599948
11910	0.01286596524
11911	0.01286590241
11912	0.01286589533
11913	0.01286576735
11914	0.01286573707
11915	0.01286567918
11916	0.01286563375
11917	0.01286562095
11918	0.01286529949
11919	0.01286468914
11920	0.01286457694
11921	0.01286079138
11922	0.01286078169
11923	0.01286076623
11924	0.0128607574
11925	0.01286029178
11926	0.0128602801
11927	0.01286020314
11928	0.01286016322
11929	0.01286010149
11930	0.0128600837
11931	0.01286007567
11932	0.01286006915
11933	0.01286005765
11934	0.0128600531
11935	0.01286001057
11936	0.01285868628
11937	0.01285867315
11938	0.01285864361
11939	0.01285864256
11940	0.01285862599
11941	0.01285820968
11942	0.01285819642
11943	0.01285814657
11944	0.01285809205
11945	0.0128577011
11946	0.01285768805
11947	0.0128576499
11948	0.01285761396
11949	0.01285637424
11950	0.01285615076
11951	0.01285606239
11952	0.01285604925
11953	0.01285604172
11954	0.0128560258
11955	0.01285222035
11956	0.01285220941
11957	0.01285218091
11958	0.01285189806
11959	0.01285187737
11960	0.01285187223
11961	0.0128518706
11962	0.01285174109
11963	0.01284898191
11964	0.01284884163
11965	0.01284878096
11966	0.01284869694
11967	0.01284862069
11968	0.01284852737
11969	0.01284788609
11970	0.01284788404
11971	0.01284753605
11972	0.0128459319
11973	0.01284574839
11974	0.01284464663
11975	0.01284462799
11976	0.01284462651
11977	0.01284458809
11978	0.01284454572
11979	0.01284452017
11980	0.01284450101
11981	0.01284447553
11982	0.01284396613
11983	0.01284395371
11984	0.01284382955
11985	0.0128437193
11986	0.01284370727
11987	0.01284286639
11988	0.01284236173
11989	0.01284236059
11990	0.01284234981
11991	0.01284228474
11992	0.01284220178
11993	0.01284164729
11994	0.01284160379
11995	0.01284159462
11996	0.0128415815
11997	0.0128415499
11998	0.01284152355
11999	0.01284151012
12000	0.01284141245
12001	0.01284092739
12002	0.01284068446
12003	0.01284063928
12004	0.01284027072
12005	0.01284025713
12006	0.01284025414
12007	0.01284020381
12008	0.01284012108
12009	0.01283880927
12010	0.01283880305
12011	0.01283877274
12012	0.01283876339
12013	0.01283831353
12014	0.01283831107
12015	0.0128381708
12016	0.01283816866
12017	0.01283814947
12018	0.01283804894
12019	0.01283804218
12020	0.01283800721
12021	0.01283791285
12022	0.01283791122
12023	0.01283765495
12024	0.01283765161
12025	0.0128376457
12026	0.01283762911
12027	0.01283754557
12028	0.01283753828
12029	0.01283664672
12030	0.0128366328
12031	0.01283660692
12032	0.01283660374
12033	0.01283653673
12034	0.01283649366
12035	0.01283646692
12036	0.01283645897
12037	0.01283645699
12038	0.01283491252
12039	0.01283453329
12040	0.01283451687
12041	0.01283248871
12042	0.01283248537
12043	0.01283246103
12044	0.01283241613
12045	0.01283224928
12046	0.01283112823
12047	0.01283097568
12048	0.01283088652
12049	0.01283084288
12050	0.01283083534
12051	0.01282916506
12052	0.01282873283
12053	0.01282847965
12054	0.01282809585
12055	0.01282807969
12056	0.01282803964
12057	0.01282800516
12058	0.01282798881
12059	0.01282798806
12060	0.01282793763
12061	0.01282792553
12062	0.0128247356
12063	0.01282455229
12064	0.01282434125
12065	0.01282427921
12066	0.01282404602
12067	0.01282398606
12068	0.01282357835
12069	0.01282355569
12070	0.01282344077
12071	0.01282317393
12072	0.01282303301
12073	0.01282291573
12074	0.01282234822
12075	0.01281998215
12076	0.01281976799
12077	0.01280997364
12078	0.01280992384
12079	0.01280939625
12080	0.0128090582
12081	0.01280901
12082	0.01280898847
12083	0.01280870139
12084	0.01280855373
12085	0.01280855279
12086	0.01280852794
12087	0.01280812351
12088	0.01280806273
12089	0.01280772253
12090	0.01280770088
12091	0.012807567
12092	0.01280755452
12093	0.01280753416
12094	0.0128074837
12095	0.01280747627
12096	0.01280721243
12097	0.01280716557
12098	0.01280714663
12099	0.01280706973
12100	0.01280593716
12101	0.01280593146
12102	0.01280584424
12103	0.01280529045
12104	0.01280511293
12105	0.01280480735
12106	0.01280477034
12107	0.01280474369
12108	0.01280470231
12109	0.01280469583
12110	0.01280466802
12111	0.01280466508
12112	0.01280455926
12113	0.01280449309
12114	0.0128043516
12115	0.0128038797
12116	0.01280372507
12117	0.01280362529
12118	0.01280344275
12119	0.01280174348
12120	0.01280173665
12121	0.01280164494
12122	0.01280163388
12123	0.01280162644
12124	0.01280158046
12125	0.01280072146
12126	0.01280058365
12127	0.01280057834
12128	0.01280056343
12129	0.01280043757
12130	0.01279918317
12131	0.01279913982
12132	0.01279848283
12133	0.01279803091
12134	0.01278966684
12135	0.01278961187
12136	0.01278938193
12137	0.01278931336
12138	0.01278927095
12139	0.01278924485
12140	0.01278923738
12141	0.012788559
12142	0.01278835443
12143	0.01278827227
12144	0.01278824783
12145	0.01278818853
12146	0.01278755036
12147	0.01278753785
12148	0.01278720273
12149	0.01278702677
12150	0.01278687376
12151	0.01278660415
12152	0.01278657848
12153	0.01278496575
12154	0.01278452451
12155	0.01278409101
12156	0.0127840642
12157	0.01278373403
12158	0.01278350105
12159	0.0127817019
12160	0.01278161368
12161	0.01278147598
12162	0.01278120881
12163	0.01278102994
12164	0.012781026
12165	0.01277972823
12166	0.01277968244
12167	0.01277832615
12168	0.01277828512
12169	0.01277812385
12170	0.01277808687
12171	0.01277668355
12172	0.01277428723
12173	0.01277422776
12174	0.01277318428
12175	0.01277280138
12176	0.0127727493
12177	0.01277271294
12178	0.01277206457
12179	0.01277176329
12180	0.01277145107
12181	0.01277143054
12182	0.01276811426
12183	0.01276793404
12184	0.01276790548
12185	0.01276787479
12186	0.01276774802
12187	0.01276771653
12188	0.01276591062
12189	0.01276587649
12190	0.01276583073
12191	0.01276581185
12192	0.01276551216
12193	0.0127630548
12194	0.01276218501
12195	0.01276189782
12196	0.01276188306
12197	0.01276182927
12198	0.01276176829
12199	0.01276163611
12200	0.01276156971
12201	0.012761036
12202	0.01274767751
12203	0.01274747503
12204	0.01274712804
12205	0.0127461547
12206	0.01274611174
12207	0.01274604017
12208	0.0127459568
12209	0.01274481323
12210	0.01274427726
12211	0.01274425776
12212	0.01274410825
12213	0.01274395946
12214	0.0127430796
12215	0.0127428231
12216	0.01274275408
12217	0.01274273979
12218	0.01274268784
12219	0.01273650231
12220	0.01273427754
12221	0.01273288255
12222	0.01273277618
12223	0.01273229978
12224	0.01273223238
12225	0.01272935546
12226	0.01272916893
12227	0.01272816326
12228	0.01272814971
12229	0.01272812493
12230	0.01272810687
12231	0.01272810604
12232	0.01272809812
12233	0.0127280215
12234	0.01272786147
12235	0.01271739077
12236	0.01271737111
12237	0.01271735167
12238	0.01271733128
12239	0.01271725383
12240	0.01271720887
12241	0.01271717249
12242	0.01271601481
12243	0.01271448519
12244	0.01271446817
12245	0.01271439808
12246	0.01271437968
12247	0.01271316348
12248	0.01271311667
12249	0.01271300781
12250	0.01271299066
12251	0.01271283174
12252	0.01271266526
12253	0.01271257152
12254	0.0127125486
12255	0.01271199248
12256	0.01271147038
12257	0.01271115503
12258	0.01271099922
12259	0.01271099263
12260	0.01271068542
12261	0.01271067911
12262	0.01271065013
12263	0.01271050448
12264	0.01271045991
12265	0.01271042151
12266	0.01271040884
12267	0.01271039061
12268	0.01271038239
12269	0.01271003339
12270	0.0127098951
12271	0.01270986598
12272	0.01270880694
12273	0.01270876595
12274	0.01270876459
12275	0.01270868262
12276	0.01270816358
12277	0.01270811587
12278	0.01270761219
12279	0.01270757027
12280	0.01270312404
12281	0.0127030999
12282	0.01270266834
12283	0.0126985906
12284	0.01269837882
12285	0.01269837519
12286	0.0126980818
12287	0.01269797879
12288	0.01269777304
12289	0.01269674409
12290	0.0126963891
12291	0.0126959789
12292	0.01269583912
12293	0.01269471387
12294	0.01269463161
12295	0.01269440775
12296	0.01269435533
12297	0.01269428863
12298	0.01268823878
12299	0.01268716492
12300	0.01268690791
12301	0.01268671338
12302	0.0126775383
12303	0.01267751628
12304	0.01267469924
12305	0.01267452388
12306	0.01267443773
12307	0.0126740282
12308	0.01267214973
12309	0.01267173506
12310	0.01267153248
12311	0.01267133617
12312	0.01267119009
12313	0.0126707641
12314	0.01267072219
12315	0.01266986292
12316	0.0126694171
12317	0.01266939369
12318	0.01266937524
12319	0.01266901892
12320	0.01266884854
12321	0.0126685238
12322	0.01266851574
12323	0.01266850338
12324	0.01266763533
12325	0.01266711012
12326	0.01266710387
12327	0.01266709946
12328	0.0126670463
12329	0.01266702764
12330	0.01266319586
12331	0.0126630384
12332	0.01266301357
12333	0.01266298443
12334	0.01266293872
12335	0.01266288815
12336	0.01266234993
12337	0.01266228033
12338	0.01266141359
12339	0.01266135581
12340	0.01266119808
12341	0.01266113913
12342	0.0126609687
12343	0.01266092579
12344	0.01265990026
12345	0.01265969695
12346	0.01265962435
12347	0.01265924354
12348	0.01265922906
12349	0.0126591011
12350	0.01265730109
12351	0.01264147041
12352	0.01264141278
12353	0.01264131881
12354	0.01264121334
12355	0.01263924952
12356	0.0126392473
12357	0.01263856575
12358	0.01263853505
12359	0.01263851983
12360	0.01263798606
12361	0.01263791094
12362	0.0126376966
12363	0.01263561181
12364	0.01262676039
12365	0.01262644442
12366	0.01262361865
12367	0.01262358679
12368	0.0126232964
12369	0.01262322702
12370	0.01262300872
12371	0.01262265665
12372	0.01262171195
12373	0.01262155252
12374	0.01262151513
12375	0.01262131756
12376	0.01262129686
12377	0.01261472352
12378	0.01261361902
12379	0.01261346462
12380	0.01261328362
12381	0.0126132633
12382	0.01261324263
12383	0.01261296917
12384	0.01261283652
12385	0.01261265807
12386	0.01261252906
12387	0.01261244371
12388	0.01261151629
12389	0.01261133049
12390	0.01261072343
12391	0.01259986769
12392	0.01259983582
12393	0.01259972418
12394	0.01259969052
12395	0.0125993711
12396	0.01259899358
12397	0.01259891923
12398	0.01259889743
12399	0.01259870296
12400	0.01259867696
12401	0.0125986035
12402	0.01259822998
12403	0.01259457001
12404	0.01259092244
12405	0.01258946732
12406	0.01258942898
12407	0.01258942425
12408	0.01257945228
12409	0.01257878302
12410	0.01257875182
12411	0.0125784645
12412	0.01257842114
12413	0.01257840518
12414	0.01257807357
12415	0.01257799813
12416	0.01257795494
12417	0.01257793221
12418	0.01257741237
12419	0.01257723264
12420	0.01257695689
12421	0.01257687756
12422	0.01257672429
12423	0.01257669329
12424	0.01257636382
12425	0.01257569881
12426	0.01257566412
12427	0.01257549068
12428	0.01257547564
12429	0.01257534239
12430	0.0125750173
12431	0.01257501033
12432	0.01257498205
12433	0.0125749648
12434	0.01257495079
12435	0.01257494625
12436	0.01257493102
12437	0.01257491782
12438	0.01257487091
12439	0.01257482086
12440	0.01257480406
12441	0.01257479466
12442	0.01257473429
12443	0.01257473017
12444	0.01257425925
12445	0.01257425509
12446	0.01257422604
12447	0.01257416422
12448	0.01257416317
12449	0.01257408658
12450	0.01257407686
12451	0.0125740568
12452	0.01257387994
12453	0.01257387659
12454	0.01257301529
12455	0.01257300991
12456	0.01257290316
12457	0.01257272203
12458	0.01257166111
12459	0.01257134421
12460	0.01256897241
12461	0.01256837075
12462	0.01256810504
12463	0.01256803899
12464	0.01256791341
12465	0.01256762765
12466	0.01256744566
12467	0.01256712796
12468	0.01256658973
12469	0.01255869342
12470	0.01255864218
12471	0.01255542534
12472	0.01255521249
12473	0.0125549848
12474	0.01255408515
12475	0.01255401142
12476	0.01255202831
12477	0.01254704181
12478	0.0125469873
12479	0.01254641798
12480	0.01254635884
12481	0.01254589813
12482	0.01254578331
12483	0.01254576546
12484	0.01254576088
12485	0.01254561437
12486	0.0125455099
12487	0.0125454095
12488	0.01254525107
12489	0.01254215666
12490	0.01254205066
12491	0.01254204226
12492	0.01254190727
12493	0.01254111892
12494	0.01254101676
12495	0.01254060713
12496	0.01253889023
12497	0.01253887894
12498	0.01253886056
12499	0.01253879272
12500	0.01253860815
12501	0.01253834732
12502	0.01253743769
12503	0.01253735291
12504	0.01253670927
12505	0.01253646497
12506	0.01253631615
12507	0.01253620852
12508	0.01253609059
12509	0.01253591234
12510	0.01253579907
12511	0.01253414415
12512	0.01253179918
12513	0.01253148257
12514	0.01253128549
12515	0.012531109
12516	0.0125310997
12517	0.01253088149
12518	0.01253067707
12519	0.01253036151
12520	0.01253012542
12521	0.01252424836
12522	0.01252387601
12523	0.0125236928
12524	0.01252364769
12525	0.01252358447
12526	0.01252302337
12527	0.01252038875
12528	0.01251946561
12529	0.01251917324
12530	0.01251911273
12531	0.01251772669
12532	0.01251765167
12533	0.01251615574
12534	0.01251600817
12535	0.01251385754
12536	0.01251323983
12537	0.01251244301
12538	0.01251205434
12539	0.01251189237
12540	0.0125110971
12541	0.01251099276
12542	0.01251085056
12543	0.01251077203
12544	0.01251017
12545	0.01251013689
12546	0.01250952089
12547	0.01250926099
12548	0.01250905454
12549	0.01250895667
12550	0.01250557651
12551	0.01250532136
12552	0.01250303362
12553	0.01250298405
12554	0.01250284148
12555	0.01250283498
12556	0.01250277007
12557	0.0125021151
12558	0.01250181496
12559	0.01250162966
12560	0.0124995404
12561	0.01249946197
12562	0.01249945249
12563	0.0124991156
12564	0.01249654273
12565	0.01249651675
12566	0.01249536598
12567	0.01249527502
12568	0.01249301457
12569	0.01249031393
12570	0.01249023246
12571	0.01249004249
12572	0.01248999369
12573	0.01248993536
12574	0.01248962652
12575	0.01248953569
12576	0.01248951513
12577	0.01248584009
